SortOrder;Days Before LU;Location;Merchant Category;KI Country;KI Alpha2;Longitude;Latitude;AVG Spend;Anz Trx;AVG Spend;Anz Trx;Sum;MyLocation
2371;0;Luzern;Restaurant;Japan;JP;8.33;47.05;S;M;3;5;15;Luzern
2372;0;Luzern;Shopping;Japan;JP;8.33;47.05;XS;M;2;5;10;Luzern
2373;0;Luzern;Supermarket;Japan;JP;8.33;47.05;XS;L;2;8;16;Luzern
2374;0;Luzern;Tourist Attractions;Japan;JP;8.33;47.05;S;S;3;3;9;Luzern
2375;0;Luzern;Transportation;Japan;JP;8.33;47.05;S;S;3;3;9;Luzern
2376;0;Vitznau;Transportation;Japan;JP;8.49;47.02;S;XXS;3;1;3;Luzern
2377;0;Zermatt;Hotel;Japan;JP;7.75;45.99;M;XXS;5;1;5;Luzern
2378;0;Zermatt;Supermarket;Japan;JP;7.75;45.99;XS;XS;2;2;4;Luzern
2379;0;Zürich;FoodStore;Japan;JP;8.48;47.36;XS;XS;2;2;4;Luzern
2380;0;Zürich;Hotel;Japan;JP;8.48;47.36;M;XS;5;2;10;Luzern
2381;0;Zürich;Other;Japan;JP;8.48;47.36;XS;XS;2;2;4;Luzern
2382;0;Zürich;Restaurant;Japan;JP;8.48;47.36;S;S;3;3;9;Luzern
2383;0;Zürich;Supermarket;Japan;JP;8.48;47.36;S;S;3;3;9;Luzern
2384;-1;Alpnachstad;Transportation;Japan;JP;8.28;46.97;S;S;3;3;9;Luzern
2385;-1;Bern;Restaurant;Japan;JP;7.41;46.95;S;S;3;3;9;Luzern
2386;-1;Bern;Shopping;Japan;JP;7.41;46.95;S;XS;3;2;6;Luzern
2387;-1;Bern;Supermarket;Japan;JP;7.41;46.95;XXS;XS;1;2;2;Luzern
2388;-1;Bern;Transportation;Japan;JP;7.41;46.95;S;XS;3;2;6;Luzern
2389;-1;Engelberg;Transportation;Japan;JP;8.43;46.82;S;XS;3;2;6;Luzern
2390;-1;Grindelwald;Hotel;Japan;JP;8.05;46.62;M;XS;5;2;10;Luzern
2391;-1;Grindelwald;Shopping;Japan;JP;8.05;46.62;S;XXS;3;1;3;Luzern
2392;-1;Grindelwald;Supermarket;Japan;JP;8.05;46.62;XS;S;2;3;6;Luzern
2393;-1;Grindelwald;Transportation;Japan;JP;8.05;46.62;S;S;3;3;9;Luzern
2394;-1;Grindelwald;Travel Agency;Japan;JP;8.05;46.62;M;XS;5;2;10;Luzern
2395;-1;Interlaken;Supermarket;Japan;JP;7.86;46.69;S;XXS;3;1;3;Luzern
2396;-1;Jungfraujoch;Shopping;Japan;JP;7.98;46.55;S;XS;3;2;6;Luzern
2397;-1;Kriens;Hotel;Japan;JP;8.26;47.02;M;S;5;3;15;Luzern
2398;-1;Kriens;Shopping;Japan;JP;8.26;47.02;XS;XS;2;2;4;Luzern
2399;-1;Kriens;Transportation;Japan;JP;8.26;47.02;S;XS;3;2;6;Luzern
2400;-1;Luzern;Bakeries;Japan;JP;8.33;47.05;XS;S;2;3;6;Luzern
2401;-1;Luzern;Clocks, Jewelery;Japan;JP;8.33;47.05;M;XXS;5;1;5;Luzern
2402;-1;Luzern;Hotel;Japan;JP;8.33;47.05;M;S;5;3;15;Luzern
2403;-1;Luzern;Restaurant;Japan;JP;8.33;47.05;XS;S;2;3;6;Luzern
2404;-1;Luzern;Shopping;Japan;JP;8.33;47.05;S;M;3;5;15;Luzern
2405;-1;Luzern;Supermarket;Japan;JP;8.33;47.05;XS;L;2;8;16;Luzern
2406;-1;Luzern;Tourist Attractions;Japan;JP;8.33;47.05;XS;XXS;2;1;2;Luzern
2407;-1;Mürren;Transportation;Japan;JP;7.88;46.57;XS;XS;2;2;4;Luzern
2408;-1;Vitznau;Transportation;Japan;JP;8.49;47.02;S;XXS;3;1;3;Luzern
2409;-1;Wengen;Supermarket;Japan;JP;7.91;46.6;S;XXS;3;1;3;Luzern
2410;-1;Wengen;Transportation;Japan;JP;7.91;46.6;S;XS;3;2;6;Luzern
2411;-1;Zürich;Bakeries;Japan;JP;8.48;47.36;XS;XXS;2;1;2;Luzern
2412;-1;Zürich;FoodStore;Japan;JP;8.48;47.36;XS;XS;2;2;4;Luzern
2413;-1;Zürich;Hotel;Japan;JP;8.48;47.36;M;S;5;3;15;Luzern
2414;-1;Zürich;Other;Japan;JP;8.48;47.36;S;XS;3;2;6;Luzern
2415;-1;Zürich;Restaurant;Japan;JP;8.48;47.36;S;S;3;3;9;Luzern
2416;-1;Zürich;Shopping;Japan;JP;8.48;47.36;M;S;5;3;15;Luzern
2417;-1;Zürich;Supermarket;Japan;JP;8.48;47.36;XS;S;2;3;6;Luzern
2418;-1;Zürich Flughafen;Restaurant;Japan;JP;8.52;47.35;XS;XS;2;2;4;Luzern
2419;-1;Zürich Flughafen;Shopping;Japan;JP;8.52;47.35;M;XS;5;2;10;Luzern
2420;-2;Grindelwald;Hotel;Japan;JP;8.05;46.62;M;XS;5;2;10;Luzern
